institute_name,school_email,school_type,school_responsible_person_name,school_responsible_person_role,school_name,school_phone,school_fax,school_levelofeducation,school_timetable,school_address,school_comune,course_code,course_name
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,MACROSETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3053,OPERATORE ALLE LAVORAZIONI ZOOTECNICHE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,MACROSETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3054,OPERATORE ALLE PRODUZIONI VEGETALI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,MACROSETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3055,TECNICO AGRICOLO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,MACROSETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3118,OPERATORE ORTOFLOROVIVAISTA E DEL VERDE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO AGRARIO,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3088,BIENNIO SETTORE TECNOLOGICO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO AGRARIO,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3178,GESTIONE DELL'AMBIENTE E DEL TERRITORIO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO AGRARIO,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3179,VITICOLTURA ED ENOLOGIA
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO AGRARIO,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3180,PRODUZIONI E TRASFORMAZIONI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,,,ISTITUTO TECNICO AGRARIO,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3196,ENOTECNICO SESTO ANNO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3055,TECNICO AGRICOLO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3150,TECNICO IMPRENDITORE AGRICOLO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3053,OPERATORE ALLE LAVORAZIONI ZOOTECNICHE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3054,OPERATORE ALLE PRODUZIONI VEGETALI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3133,BIENNIO IMPRENDITORE AGRICOLO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3151,OPERATORE ORTO FLOROVIVAISTA E  DEL VERDE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3152,OPERATORE DELLA TRASFORMAZIONE AGROALIMENTARE - VEGETALI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3153,OPERATORE DELLA TRASFORMAZIONE AGROALIMENTARE - LATTIERO CASEARIA
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3154,OPERATORE DELLA TRASFORMAZIONE AGROALIMENTARE - LAVORAZIONE CARNI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3155,TECNICO DELLA TRASFORMAZIONE AGROALIMENTARE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3134,"BIENNIO ALLEVAMENTO, COLTIVAZIONI, GESTIONE DEL VERDE"
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3135,BIENNIO TRASFORMAZIONE AGROALIMENTARE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3204,TECNICO AGRICOLO - INDIRIZZO PRODUZIONI VEGETALI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3205,TECNICO AGRICOLO - INDIRIZZO LAVORAZIONI ZOOTECNICHE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3206,TECNICO AGRICOLO - INDIRIZZO ORTO FLOROVIVAISMO E VERDE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3207,TECNICO IMPRENDITORE AGRICOLO - INDIRIZZO LAVORAZIONI ZOOTECNICHE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3208,TECNICO IMPRENDITORE AGRICOLO - INDIRIZZO PRODUZIONI VEGETALI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3209,TECNICO IMPRENDITORE AGRICOLO - INDIRIZZO ORTO FLOROVIVAISMO E VERDE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3223,OPERATORE AGRICOLO INDIRIZZO LAVORAZIONI ZOOTECNICHE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3224,OPERATORE AGRICOLO INDIRIZZO PRODUZIONI VEGETALI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3225,OPERATORE AGRICOLO INDIRIZZO ORTOFLOROVIVAISMO E DEL VERDE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3226,OPERATORE DELLA TRASFORMAZIONE AGROALIMENTARE INDIRIZZO TRASFORMAZIONE LATTIERO CASEARIA
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3227,OPERATORE DELLA TRASFORMAZIONE AGROALIMENTARE INDIRIZZO LAVORAZIONE CARNI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3228,OPERATORE DELLA TRASFORMAZIONE AGROALIMENTARE INDIRIZZO TRASFORMAZIONE VEGETALE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3229,TECNICO DELLA TRASFORMAZIONE AGROALIMENTARE - INDIRIZZO TRASFORMAZIONE LATTIERO CASEARIA
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3230,TECNICO DELLA TRASFORMAZIONE AGROALIMENTARE - INDIRIZZO TRASFORMAZIONE VEGETALE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,SETTORE AGRICOLTURA E AMBIENTE,,,FORMAZIONE PROFESSIONALE,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3231,TECNICO DELLA TRASFORMAZIONE AGROALIMENTARE - INDIRIZZO LAVORAZIONE CARNI
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE - S.MICHELE A.A.,0461/615213,0461/615273,IST.PROF.PER L'AGRICOLTURA,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,1965,MONOENNIO OPERATORE AGROAMBIENTALE
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE - S.MICHELE A.A.,0461/615213,0461/615273,IST.PROF.PER L'AGRICOLTURA,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,2111,BIENNIO AGRARIO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE - S.MICHELE A.A.,0461/615213,0461/615273,IST.PROF.PER L'AGRICOLTURA,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,1953,AGROTECNICO NUOVO ORDINAMENTO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO TECNICO AGRARIO - S.MICHELE ALL'ADIGE,,,ISTITUTO TECNICO AGRARIO,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3011,BIENNIO UNITARIO - TECNICO AGRARIO PARITARIO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO TECNICO AGRARIO - S.MICHELE ALL'ADIGE,,,ISTITUTO TECNICO AGRARIO,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3012,TRIENNIO PERITO AGRARIO - PARITARIO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO TECNICO AGRARIO - S.MICHELE ALL'ADIGE,,,ISTITUTO TECNICO AGRARIO,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3013,TRIENNIO AGROINDUSTRIALE BROCCA - PARITARIO
FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE,segreteria.scuola@fmach.it,Pubblico,DAL RI MARCO,Dirigente scolastico,ISTITUTO TECNICO AGRARIO - S.MICHELE ALL'ADIGE,,,ISTITUTO TECNICO AGRARIO,Diurno,VIA E. MACH,SAN MICHELE ALL'ADIGE,3014,QUADRIENNIO ENOTECNICO - PARITARIO
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""",segr.ic.chiese@scuole.provincia.tn.it,Pubblico,PARIS ALBERTO,Dirigente scolastico,SCUOLA PRIMARIA PIEVE DI BONO - CRETO,0465/674049,0465/670557,SCUOLA PRIMARIA,Diurno,VIA  FIERA,PIEVE DI BONO,3000,SCUOLA PRIMARIA
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""",segr.ic.chiese@scuole.provincia.tn.it,Pubblico,PARIS ALBERTO,Dirigente scolastico,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. PASCOLI"" PIEVE DI BONO",0465/674049,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA  FIERA,PIEVE DI BONO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""",segr.ic.chiese@scuole.provincia.tn.it,Pubblico,PARIS ALBERTO,Dirigente scolastico,"SCUOLA PRIMARIA ""G. PAPALEONI"" CONDINO",,,SCUOLA PRIMARIA,Diurno,VIA G.MARCONI,CONDINO,3000,SCUOLA PRIMARIA
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""",segr.ic.chiese@scuole.provincia.tn.it,Pubblico,PARIS ALBERTO,Dirigente scolastico,SCUOLA PRIMARIA STORO - LODRONE,,,SCUOLA PRIMARIA,Diurno,VIA 24 MAGGIO,STORO,3000,SCUOLA PRIMARIA
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""",segr.ic.chiese@scuole.provincia.tn.it,Pubblico,PARIS ALBERTO,Dirigente scolastico,"SCUOLA PRIMARIA ""PADRE G. GNESOTTI"" STORO",,,SCUOLA PRIMARIA,Diurno,VIA SAN FLORIANO,STORO,3000,SCUOLA PRIMARIA
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""",segr.ic.chiese@scuole.provincia.tn.it,Pubblico,PARIS ALBERTO,Dirigente scolastico,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. LEOPARDI"" STORO",,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA G.PAPALEONI,STORO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO COMPRENSIVO STRIGNO E TESINO,segr.ic.strignoetesino@scuole.provincia.tn.it,Pubblico,ZANON ANTONELLA,Dirigente scolastico,SCUOLA PRIMARIA CASTELLO TESINO,,,SCUOLA PRIMARIA,Diurno,VIA C. BATTISTI,CASTELLO TESINO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO STRIGNO E TESINO,segr.ic.strignoetesino@scuole.provincia.tn.it,Pubblico,ZANON ANTONELLA,Dirigente scolastico,SCUOLA PRIMARIA OSPEDALETTO,,,SCUOLA PRIMARIA,Diurno,VIA ROMA,OSPEDALETTO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO STRIGNO E TESINO,segr.ic.strignoetesino@scuole.provincia.tn.it,Pubblico,ZANON ANTONELLA,Dirigente scolastico,SCUOLA PRIMARIA SAMONE,,,SCUOLA PRIMARIA,Diurno,VIA NUOVA SUPERIORE,SAMONE,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO STRIGNO E TESINO,segr.ic.strignoetesino@scuole.provincia.tn.it,Pubblico,ZANON ANTONELLA,Dirigente scolastico,SCUOLA PRIMARIA SCURELLE,,,SCUOLA PRIMARIA,Diurno,VIA 15 AGOSTO,SCURELLE,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO STRIGNO E TESINO,segr.ic.strignoetesino@scuole.provincia.tn.it,Pubblico,ZANON ANTONELLA,Dirigente scolastico,SCUOLA PRIMARIA STRIGNO,,,SCUOLA PRIMARIA,Diurno,PIAZZA 4 NOVEMBRE,STRIGNO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO STRIGNO E TESINO,segr.ic.strignoetesino@scuole.provincia.tn.it,Pubblico,ZANON ANTONELLA,Dirigente scolastico,SCUOLA PRIMARIA VILLA AGNEDO,,,SCUOLA PRIMARIA,Diurno,VIA DEI MOLINI,VILLA AGNEDO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO STRIGNO E TESINO,segr.ic.strignoetesino@scuole.provincia.tn.it,Pubblico,ZANON ANTONELLA,Dirigente scolastico,"SCUOLA PRIMARIA ""A. DEGASPERI"" PIEVE TESINO",,,SCUOLA PRIMARIA,Diurno,VIA BRIGATA ABRUZZI,PIEVE TESINO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO STRIGNO E TESINO,segr.ic.strignoetesino@scuole.provincia.tn.it,Pubblico,ZANON ANTONELLA,Dirigente scolastico,SCUOLA SECONDARIA DI PRIMO GRADO CASTELLO TESINO,,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA C. BATTISTI,CASTELLO TESINO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO COMPRENSIVO STRIGNO E TESINO,segr.ic.strignoetesino@scuole.provincia.tn.it,Pubblico,ZANON ANTONELLA,Dirigente scolastico,"SCUOLA SECONDARIA DI PRIMO GRADO ""O. BRENTARI"" STRIGNO",,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA ROMA,STRIGNO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO COMPRENSIVO TAIO,segr.ictaio@scuole.provincia.tn.it,Pubblico,RUATTI CESARE MARINO,Dirigente scolastico,SCUOLA PRIMARIA COREDO,,,SCUOLA PRIMARIA,Diurno,LOC. LA TORRE ,COREDO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TAIO,segr.ictaio@scuole.provincia.tn.it,Pubblico,RUATTI CESARE MARINO,Dirigente scolastico,SCUOLA PRIMARIA SEGNO TAIO,,,SCUOLA PRIMARIA,Diurno,VIA SONORA,TAIO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TAIO,segr.ictaio@scuole.provincia.tn.it,Pubblico,RUATTI CESARE MARINO,Dirigente scolastico,SCUOLA PRIMARIA SMARANO,,,SCUOLA PRIMARIA,Diurno,VIA ALLA TORRE,SMARANO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TAIO,segr.ictaio@scuole.provincia.tn.it,Pubblico,RUATTI CESARE MARINO,Dirigente scolastico,SCUOLA PRIMARIA TAIO,,,SCUOLA PRIMARIA,Diurno,PIAZZA SAN VITTORE,TAIO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TAIO,segr.ictaio@scuole.provincia.tn.it,Pubblico,RUATTI CESARE MARINO,Dirigente scolastico,"SCUOLA PRIMARIA ""MONS. A. NEGRI"" TRES",,,SCUOLA PRIMARIA,Diurno,VIA FERRARI,TRES,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TAIO,segr.ictaio@scuole.provincia.tn.it,Pubblico,RUATTI CESARE MARINO,Dirigente scolastico,"SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" COREDO",,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,LOC. LA TORRE ,COREDO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO COMPRENSIVO TAIO,segr.ictaio@scuole.provincia.tn.it,Pubblico,RUATTI CESARE MARINO,Dirigente scolastico,"SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" TAIO",,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA DEGLI ALPINI,TAIO,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO COMPRENSIVO TELVE,segr.ic.telve@scuole.provincia.tn.it,Pubblico,LUCCHIARI FRANCA,Dirigente scolastico,SCUOLA ELEMENTARE CASTELNUOVO,,,SCUOLA PRIMARIA,Diurno,PIAZZA MUNICIPIO,CASTELNUOVO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TELVE,segr.ic.telve@scuole.provincia.tn.it,Pubblico,LUCCHIARI FRANCA,Dirigente scolastico,SCUOLA ELEMENTARE TELVE,,,SCUOLA PRIMARIA,Diurno,VIA G. GIUSTI,TELVE,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TELVE,segr.ic.telve@scuole.provincia.tn.it,Pubblico,LUCCHIARI FRANCA,Dirigente scolastico,SCUOLA ELEMENTARE TELVE DI SOPRA,,,SCUOLA PRIMARIA,Diurno,VIA DELLE SCUOLE,TELVE DI SOPRA,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TELVE,segr.ic.telve@scuole.provincia.tn.it,Pubblico,LUCCHIARI FRANCA,Dirigente scolastico,SCUOLA ELEMENTARE TORCEGNO,,,SCUOLA PRIMARIA,Diurno,VIA DELLE SCUOLE,TORCEGNO,3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TELVE,segr.ic.telve@scuole.provincia.tn.it,Pubblico,LUCCHIARI FRANCA,Dirigente scolastico,SCUOLA MEDIA DON L.MILANI TELVE,,,SCUOLA SECONDARIA DI PRIMO GRADO,Diurno,VIA PER BORGO,TELVE,3001,SCUOLA SECONDARIA DI PRIMO GRADO
ISTITUTO COMPRENSIVO TESERO,segr.icsemtesero@scuole.provincia.tn.it,Pubblico,PIZZARDO CANDIDA,Dirigente scolastico,SCUOLA PRIMARIA PANCHIA',,,SCUOLA PRIMARIA,Diurno,PIAZZA DELLA CHIESA,PANCHIA',3000,SCUOLA PRIMARIA
ISTITUTO COMPRENSIVO TESERO,segr.icsemtesero@scuole.provincia.tn.it,Pubblico,PIZZARDO CANDIDA,Dirigente scolastico,"SCUOLA PRIMARIA ""G. MANEGA"" TESERO",,,SCUOLA PRIMARIA,Diurno,VIA FIA,TESERO,3000,SCUOLA PRIMARIA
